job_id,job_title
22128,Staff Software Developer
22129,IT Solutions Management Engineer
22130,Integration Technical Lead
22131,SENIOR SYSTEMS DEVELOPER
22132,Software Engineer-Career
22133,Developer – Manager
22134,"Technical Support Engineer, Healthcare"
22135,Senior Program Coordinator - Research
22136,"Manager, Accounting"
22137," Sr. Software Engineer, Applied Science Infrastructure"
22138,Devops/Azure Engineer
22139,HW Commodity Specialist II
22140,COMPUTER SYSTEM ENGINEER
22141,Sr. Technical Product Owner
22142,Electrical Engineer 6
22143,Datawarehouse Consultant
22144,ERP - Solution Architect- KBGFJG110221-7
22145,Senior Developer-Retention Marketing
22146,Java Developer  
22147,Chief Creative Officer
22148,Director of Data and Analytics
22149,STATISTICAL ANALYST
22150,"Vice President, Security & Privacy"
22151,Software Engineer- Backend Services
22152,DevOps and Build Infrastructure Engineer
22153,IT Consultant Sr. 
22154,Medical Director 
22155,Web Engineer II
22156,Quantitative Business Analyst 1615.67454
22157,Principal Software Consultant E-Commerce Solutions
22158,Marketing and Social Media Associate 
22159,Assistant Professor of Hydrographic Science
22160,Software Engineer 1615.48949
22161,Technical Product Lead
22162,Senior Revenue Strategy Manager 
22163,Solutions Consultant 1615.67457
22164,DC Infrastructure Engineer I
22165,Cloud Devops Engineer
22166,Associate Teaching Professor 
22167,Big Data Developer 
22168,Reports Developer
22169,Sr Network Security Engineer
22170,API Architect
22171,"VICE PRESIDENT, SENIOR AUDITOR"
22172,SENIOR DEVELOPMENT MANAGER
22173,Sr. Analyst Retail Sales
22174,"Analyst, Investor Relations"
22175,"Associate Director, Clinical Strategy, Analysis, & Practice"
22176,Budget Analyst I
22177,"Software Developer, Sr"
22178,Revenue Data Analyst 
22179,Sr. Software Development Engineer (20637.1435)
22180,"Technology Consultant, Senior Principal"
22181,Engineer - Traction Power
22182,DATA SCIENCES MANAGER
22183,Software Engineer 1615.5592
22184,Engrg Project/Program Manager
22185,Business Intelligence Engineer I 
22186,"Java Developer (Web Services, Spring, RESTful) III"
22187,Senior UX Designer/ Product Owner
22188,Critical Care Unit RN
22189,"Director, Energy Storage"
22190,Software Engineer - CAS-82860-S8H1H4
22191,Senior IT Security Consultant 
22192,Product Manager - PLM 
22193,SR FUNCTIONAL ANALYST
22194,IT Project Manager 3
22195,Software Development Engineering in Test ( SDET)
22196,Management Accountant
22197,"Bioprocess Application Specialist, Fermentation"
22198,Scrum Master II
22199,MuleSoft  Senior  Consultant 
22200,Principal - Database Administration
22201,Materials process engineer
22202,Retail Vendor Manager II
22203,Senior Solution Delivery Analyst
22204,QA Lead (103015)
22205,Senior Actuary
22206,Engr Cslt - Data Engineering
22207,Senior Manufacturing Engineer 
22208,MECHANICAL SYSTEM ENGINEER
22209,QA TESTER (15-1199.01)
22210,Construction Materials Staff Project Manager
22211,Powertrain Architecture Engineer
22212,"Senior Manager, Technical Support"
22213,"Senior Product Operations Manager, Safety and Compliance"
22214,RPA Business Analyst
22215,Product Analyst III - Quantitative
22216,Equity Trader II
22217,Research Teaching Specialist II
22218,Software Engineer 1615.56513
22219,SQL BI Developer
22220,Salesforce Marketing Cloud Developer- KBGFJG168020-1
22221,Salesforce  Developer 
22222,Config/Release Engineer
22223,DISTINGUISHED NETWORK ARCHITECT 
22224,Senior Manager of Sequencing
22225,Postdoctoral Fellow (Sustainability Policy)
22226,Pharmacist Manager
22227,Project Estimator
22228,Head Women's Basketball Sports Performance Coach
22229,Senior IT SOX Auditor
22230,Strategy Experienced Manager
22231,Azure ETL Engineer (Team Lead)
22232,SOLIDWORKS RELOPS ENGINEERING SENIOR MANAGER
22233,Sr. EDI Business Analyst 
22234,Senior Engineer - Professional Services
22235,Transportation Engineer II
22236,Analog Mixed Signal Designer
22237,Sales Ops Business Enablement Expert
22238,Senior Content Project Manager
22239,SAP BASIS ANALYST
22240,Sr. Data Engingeer
22241,"Staff Engineer, Digital IC Design "
22242,"Associate, Investment Risk"
22243,TECHNICAL LEAD - ETL & PL/SQL
22244,Business Intelligence Developer  
22245,Instrumentation and Control Engineering
22246,Salesforce Configurator
22247,"Associate Director, IT Architect "
22248,Advanced Computer Scientist
22249,Principal Business Consultant
22250,Senior SAP S4HANA and Security Administrator
22251,Technical Systems Engineer - CAS-76556-Q7L0P5
22252,Senior IT Consultant
22253,Bioinformatics Associate
22254,Data Engineer - Advisor
22255,"Advisor, Architecture"
22256,APPLIED AI/ML ENGINEER
22257,Java Microservices Developer
22258,Test Engineer (Performance Analysis)
22259,Core Engineering Operations Engineer
22260,Applied Mathematician (Civil Engineer)
22261,Sr. Data Model Designer
22262,"Data Analyst, Platform Automation  "
22263,Principal Software Test Engineer
22264,SQL Server Administrator
22265,Pega  Developer 
22266,Partner Foundations and Program Manager
22267,"Client Partner, ServiceNow"
22268,Deployment Strategist (11525.2735)
22269,"Engineer, Software Engineering"
22270,Educational Counselor 
22271,Applications Specialist 2
22272,Customer Retention Manager
22273,"Product Manager, Workspaces"
22274,SR. ENGINEER I
22275,Software Engineer - CAS-80562-G6L8H8
22276,Revenue Management Data Scientist 
22277,COMPOUND DEVELOPMENT ENGINEER
22278,Sr. Data Scientist Marketing
22279,Software Engineer 1615.22810
22280,Director of Technical Operations
22281,Postdoctoral Research Associate - Catalytic Chemist
22282,Engineering Director 
22283,Senior Staff Engineer -Electrical
22284,Business Analyst - M&A Data & Process Integration
22285,Knowledge Analyst-Operations
22286,V & V  Engineer
22287,Assistant VP- Sr. Quantitative Strategist 
22288,Hyperion Systems Manager
22289,Accountants and Auditors - Kbgfjg100534-5
22290,SENIOR TEST ANALYST
22291,Programmer Analyst/Techno Functional Consultant
22292,Americas Customer Engineer
22293,Equipment Manager
22294,MAINFRAME APPLICATION DEVELOPER
22295,Software Engineer - CAS-80592-C6Y9T6
22296,Research Specialist B
22297,ASSOCIATE ARTIST
22298,"Senior Transportation Engineer, Caltrans"
22299,Engineering Manager - Realtime Streaming Platform
22300,Cloud Oracle Database Administrator
22301,MicroStrategy Architect/Developer
22302,"Principal Architect, Technical"
22303,"ENGINEER, STRESS"
22304,Event Planning Manager
22305,"MANAGER, PRODUCT PLATFORM STRATEGY - PLANNING & ANALYSIS"
22306,"Director, Product Management - Service Cloud"
22307,SOFTWARE PROGRAMMER III
22308,Operations Research Analysts
22309,Technical Delivery Lead Mainframe
22310,Senior Process Chemist
22311,Physician (Neurology / Epilepsy)
22312,Software Engineer  1615.66669.2
22313,"Group Manager, Application Development "
22314,Staff Engineer 2
22315,Senior Middleware Engineer
22316,Staff Attorney
22317,"Team Lead, IT"
22318,Director-Technology/IT Project Manager
22319,Technical Solutions Consultant 1615.67170
22320,Developer 3- KBOEYTEST19083-10
22321,Researcher II-Mechanical Engineering
22322,Clinical Informaticist
22323,Business Intelligence analyst
22324,Senior System Administrator
22325,"Sr. Training & Deve't Specialist, Fine Jewelry & Timepieces"
22326,QA Analyst II
22327,Systems Specialist II
22328,Senior Solution Analyst – GAMMA
22329,Plastic and Reconstructive Surgeon
22330,Member of Technical Staff (Software Engineer - Backend)
22331,PLM Process Lead
22332,"Senior Business Principal Consultant, HCM"
22333,"Specialist, Technology Engineer"
22334,Software Engineer - CAS-70459-P2R5V6
22335,Enterprise Sales Engineer
22336,Senior Staff Program Manager
22337,MuleSoft Consultant
22338,Business Development/Operations Manager
22339,TRAFFIC ENGINEER/TRANSPORTATION PLANNER
22340,IT Project Management Consultant
22341,SENIOR SCIENTIST ENZYME BIOLOGY
22342,Senior Analytics Consultant
22343,"Senior Manager, ATA"
22344,MARKETING MANAGER
22345,ORACLE BUSINESS SYSTEMS ANALYST - MANUFACTURING
22346,Content Marketing Manager
22347,FRONT END DEVELOPER
22348,Research Statistician II
22349,Business Data Scientist 1615.67155
22350,"Software Engineer, Cash App"
22351,Corporate Vice President and Actuary
22352,"Software Developers, Applications -  KBGFJG36438-13"
22353,Senior Quality Specialist
22354,QA Business Consultant
22355,Assistant Vice President / Strategy Execution Lead II
22356,Adobe Analytics Engineer
22357,Senior Engineer IT Platform
22358,MATERIALS PROGRAM MANAGER
22359,"Regional Sales Manager, Rentals"
22360,Sr. Clinical Data Management Associate
22361,Research Associate Physics
22362,"Supervisor, Quality Systems"
22363,"Associate Scientist, FPD"
22364,Senior Engineer I DevOps
22365,HRIS Lead - Data Integrations & Reporting
22366,Qlikview Developer
22367,Business Intelligence Consultant
22368,"Senior Consultant, Field Marketing"
22369,Marcom Packaging Operations
22370,Senior Technical Manager
22371,Software Developer.
22372,"Director of Engineering, CNCF Kubernetes"
22373,Data  Engineer
22374,Principal Design Engineer - Power Tools
22375,Storage Administrator
22376,Dimensional Engineer 
22377,Software Operations Test Automation Engineer 
22378,"Vice President, Quantitative Researcher"
22379,Director of Accounting
22380,"Analyst, Quantitative Research Analyst"
22381,Linux Administrator
22382,Staff Product Management   
22383,Visiting Instructor of Hispanic Studies
22384,"Manager, Supply Chain Design & Optimization Analytics"
22385,Data Scientist Analytical Consultant
22386,Statistician (Modeling and Simulation Analyst)
22387,"Assistant Professor of Medicine, Clinical Investigator "
22388,Senior Software Engineer (Big Data)
22389,Assistant Winemaker
22390,Sr. OMS Administrator
22391,Logistics Analyst III
22392,"Director, Business Applications"
22393,Functional Safety Engineer
22394,Application Programmer-Splunk
22395,"Manager II, Operations"
22396,"Manager II, Operations "
22397,eCommerce Analyst
22398,Medical Science Liaison - SkinMedica
22399,"Director, Workday Operations"
22400,Research Physicist
22401,Fuel Pricing Analyst
22402,"Associate Director, Research Projects"
22403,Data Programmer Analyst
22404,Research Geophysicist
22405,Advanced Analytics Specialist 3
22406,"Architect, Staff Engineer"
22407,"Team Lead, Web Development"
22408,"Dean, College of Business"
22409,OR/ER Technical Support & Community Outreach Worker
22410,Associate Director- Data Management
22411,Vice President - Investments
22412,QUALITY CONTROL INSPECTOR AND FOOD SAFETY
22413,Data Migration Architect (ETL)
22414,Senior Content Marketing Manager
22415,Engineering Program Manager
22416,Supply Chain Planning Applications Analyst
22417,Postdoctoral Fellow II
22418,"Director, EPM Systems Support"
22419,Industry 4.0 Leader
22420,Packaging Consultant
22421,Biomechanics Research Associate 
22422,Senior Principal Engineer 
22423,Senior Manager Data Analytics
22424,Electrical Project Manager
22425,"Sr. Engineer, Manufacturing Engineer"
22426,ELECTRICAL ENGINEER 
22427,Enterprise Content Management (ECM) Systems Engineer
22428,RESEARCH SPECIALIST II 
22429,SALESFORCE DEVELOPER III
22430,Enterprise Strategy Associate
22431,Lead Solutions Engineer
22432,VISITING ASSISTANT PROFESSOR
22433,Medicinal Chemist
22434,Manager Analytics
22435,Senior Industrial Engineer
22436,Master Software Engineer -.NET
22437,"Manager, Risk Analytics/Modeling"
22438, Test Data Management Lead
22439,Hardware Engineer - CAS-82930-S8Z2V5
22440,"Finance & Strategy Lead, Product & Corporate"
22441,Specialist IS Engineer 20516.553
22442,"Architect 5, Software Architecture "
22443,Salesforce Developer / Salesforce Administrator
22444,Compliance Functional Tester 
22445,"Software Developers, Systems Software - KBOEYTEST3446-31"
22446,SENIOR DATA ENGINEER I
22447,"Program Manager, Project Controls"
22448,Synchronization Coordinator
22449,Financial Analysts - KBGFJG169905-1
22450,Ab Initio Technical Lead
22451,Recruitment Partner 
22452,Product Compliance Engineer
22453,Principal Software Developer Analyst
22454,Test Engineer Level 2
22455,NASC Tax Manager
22456,Software Engineer (017040.001378)
22457,Software Engineer I 
22458,"Vice President, AI Machine Learning Lead"
22459,DECISION SCIENTIST
22460,Development Program Senior Associate Engineer
22461,Associate Director-Project Management
22462,"Designer, Interaction Design"
22463,Software Developer/Power BI Developer
22464,Quality Engineer (Architecture)
22465, Network Architect
22466,"Associate, Credit Solutions"
22467,Senior Project Designer
22468,"Front End Engineer, Confluence Onboarding"
22469,Princ Software Apps Engineer 
22470,Regulatory Affairs Specialist”
22471,Lead Biz Ops Engineer
22472,"Senior Product Manager, BuzzFeed News "
22473,Technology Tester
22474,Senior Systems Analyst – Software Development Lead
22475,Senior Data Platform Engineer
22476,JAVA MICROSERVICES APPLICATION DEVELOPER
22477,"Software Engineer, iOS (Trust & Safety)"
22478,"Full Stack Engineer, Monetization"
22479,Information Security Analysts - Kbgfjg22434-12
22480,"Senior Product Manager, Risk & Compliance"
22481,APPLICATION DEVELOPMENT ENGINEER
22482,Software Engineer - 1615.67490
22483,"Senior Principal Engineer, Digital IC Design "
22484,Procurement Analyst
22485,Software Development Engineer 2 (20831.72.5)
22486,Lead Mobile Software Developer
22487,Principal Architect - Applications
22488,Software Engineer 1615.67382
22489,Advanced Quality Engineer
22490,Application Architect V
22491,Analytics Data Engineer
22492,"Senior Consultant, Civil Engineer"
22493,Software Engineering Technical Leader - CAS-76576-H9W4H2
22494,Recruiter
22495,Manufacturing/QA Engineer
22496,SR OFFERING MGMT SPECIALIST
22497,Software Engineer (11995.1598)
22498,"Vice President, Product Management"
22499,"Software Engineer, Business Integrity "
